user_id,review,score
힝뿡이(zoon****),말이필요없지,10
풍운아(sin0****),"이 배의 탑승권을 따낸건 최고의 행운이였어. 당신을 만났으니까. -영화 타이타닉중-  어제는 다리밑에서 잠을 잤는데, 지금은 최고의 배에서 여러분과 함께 샴페인을 마시고있잖아요,인생은 축복이니 낭비하면 안되죠. 매일...",10
ysm5****,갑자기 왠 의리 드립???,9
mbmb****,일배충 새키들아 의리는 의리고 명작은 명작이다 니들이 하는짓은 의리를 떠나서 혼란만 준다,10
껌(adda****),3시간이 넘는 영화임에도 불구하고 관객들을 이끌어내는 몰입도영상미 출연진들의 연기까지 다 완벽함.1998년에 개봉됬다는게 믿기지 않을 정도,10
luni****,영화의 왕중왕..무슨말이 더 필요한가.;,10
dydg****,장장 세시간동안 지루하지안고 너무재밋엇다 안본사람들 꼭 보세요 ㅠㅠ,10
Die(happ****),"세월호 사건때문에 더 생각나버린, 그래서 봤지만 역시나 감동적이고 눈물나네요. 정말 이런 일이 다신 일어나지 않길바라며, 희생자분들 진심으로 애도합니다... 그리고 생사의 갈림길에서도 서로를 저버리지 않는 그런 사랑...",10
어려운 게임 1(rldn****),내생에 가장 최고의 영화,10
찐따(ziwh****),일베충 ㅄ들아 평점 깎아내리지마라,10
skyl****,완전 명작 ㅜㅜ,10
햄스터(rhak****),추석특선으로 타이타닉을 틀어주셔서 ebs 너무 감사합니다 안틀어주셨으면 이 미친 걸작을 못보고 살뻔했습니다진짜 20년전 영화라고는 볼수없는... 세기를 대표할 걸작인네요 10점밖에 줄수없어서 아쉽구요,10
pys9****,"중학생 시절 학교가는 척 하며 처음 가출했던 아침, 나는 극장으로 향했고아무도 없는 객석에서 혼자 눈물을 흠치며 본 기억이 난다. 절대 잊을수가 없는 혼자만의 추억이 있다. 시간이 참 빠르게 흘러 어느덧 30대가 되...",10
phjm****,10점도 모자람,10
울집냥이봉다리(here****),영화보단  배가 실제로 존재했던 배 ...,10
January(whaq****),마지막 할머니꿈에서 내 눈물이 대서양을 이루었다,10
dasi****,고등학생때 봤을땐 케이트윈슬렛의 아름다움을 보지 못했는데 지금 보니 디카프리오 못지 않다. 안어울리는듯 어울리는 최고의 커플.,10
옥희(gmlw****),명작은 세월에 구애되지않는다,10
석이(seok****),이영화를 보고 할수있는건 아무것도없다. 그냥 멍할뿐이다.,10
초딩라이플(dong****),102년전 세상에 두번다시 없어야할 참극이 지금 21세기 그것도 우리나라에서 일어났습니다 제발 모두 살아돌아와서 다시는 이와같은 참극이 없길...,10
혜선씨(wldu****),지금까지 본 영화중에서 가장 최고,10
최완욱(azxf****),디카프리오의 눈빛 아직도기억에남는다,10
사탕(gr54****),그냥 최고,10
aaa(linn****),한번도 안본 사람은 있어도 한번만 본 사람은 없다..,10
남동우(kear****),이영화를 보지 못한사람이 미치도록 부럽다. 처음의 감동을 다시 느낄 수 있다면..,10
쁘띠징징(yjkk****),명작.,10
낄낄(tkdz****),별점이 왜 9.1밖에 안되지????? 이건 10점줘도 모자란데..........,10
Reno(rlar****),으리으리하게 쳐맞고 싶냐,10
미친소(jwho****),10점으로는 부족하다 내가 왜 이영화를 이제서야 봤을까  재개봉했을때 보러갔어야 했다 시간없다고 차일피일미루다가 왜 이걸 이제야봤을까 15년보다도 더 오래된 영화라는게 믿기지 않는다 모든게 완벽하다 탄탄한스토리에 연...,10
뒷모습(cool****),폭풍같은 영화 다시 봐야겠다....최고로 사랑스러운 영화와 감동... 그리고 눈물,10
kkw0****,사실과 영화적 재미를 믹스한 최고의 영화 중 하나,10
손은정(qkax****),중2때 이 영화를 처음 봤고 34살 아이의 엄마가 된 후 아주 오랫만에 다시 봤는데 이게 또 다른 느낌이더라. 배 침몰 직전 두 아이를 침대에 눕히고 아이의 엄마가 아이들을안심시키려  옛날 이야기를 해주는 그 장면에...,10
skss****,동생들과 집티비vod로 같이 봣는데 그냥 명작,10
dand****,점수가 1점대 7프로인데 정신나간 인간들은 영화 볼 자격이 없다고 생각함,10
핫(fanc****),이 영화같은 사랑을 하고 싶다,10
