,user_id,review,score
9100,식빵(jung****),"관람객


														
															
															
																윌스미가 완전 캐리했어요 ㅎㅎㅎ 재밌게 봤습니당 ㅎㅎ",10
9101,박서연(sall****),실사화 너무 잘해서 좋았어요 ㅠㅠ ost 매일 듣고 싶음,10
9102,전수진(isu7****),원래 디즈니관심도없는데하도 핫하고 친구가보자해서 봤는데보다 감동받아서 울어버림,10
9103,최유정(choi****),억지로 봤는데 진짜 미치게 재밌어요 도대체 안 본사람들 왜 안 보시죠 ?? 왜 ???? 웃다가 울다가 엉덩이에 털났다이 ㅠ 너무 재밌어요 진짜 인생영호ㅓ ㅠㅠ 띵작 ㅠㅠ,10
9104,_(lemo****),자스민이 speechless 부를 때 소름돋음...,10
9105,1224****,말이필요없다.. 최고다...,10
9106,이은희(leh1****),4학년 딸이랑 봤는데 너무재밌게 봤어요또 보고싶다 얘기해요!!^^강추에요윌스미스 짱♡노래도 넘 좋아요,10
9107,lhs1****,"관람객


														
															
															
																잘 봤습니다 재밌어요 .",10
9108,bigs****,이영화는 3가지로 표현 할 수 있다 신나고 흥겹고 신난다!,10
9109,ㅇㅇ(eded****),"관람객


														
															
															
																역시 디즈니라 하면서 봤네요 ㅎㅎ 너무 재밌고 OST가 계속 귀에서 맴돌아요",10
9110,빡삔(eubi****),지니가 제일 재미있어요ㅎㅎ,10
9111,배걍이(whit****),너무 좋아서 또 보러 가려구요. 완전 행복하게 만들어주는 영화입니다.,10
9112,SINCHU(fnzl****),여잔데 킹갓쟈스민님께 반했어요 정상이죠?,10
9113,정한아(foah****),알라딘 안보고 맨인블랙 봤으면 후회할뻔 ㅜㅜ,10
9114,HH(123h****),"관람객


														
															
															
																웬만한 20~30대 사람들은 추억 보정덕분에 즐겁게 볼 수 있다",8
9115,용팔이(powe****),타자론  표현이 안되니깐  직접보세요감동 ㅠㅠ,10
9116,박지영(jiye****),"돈주고 3,4번 봐도 아깝지 않은 영화 돌아오는 주말에 또 보러간다",10
9117,옥탑방(hyun****),"관람객


														
															
															
																재밌어요 음악도너무좋고ㅎㅎ오랜만에 즐겁게 영화관람!",10
9118,오혜성(woow****),주변에서 하도 기대를 줘서 사실 기대보다 실망할까봐 걱정했는데 쓸데없는 걱정이었네요. 영화보는 내내 소름이...하루종일 OST에서 헤어나오지 못 하고 있네요,10
9119,하늘이(dewj****),영화 보는 내내 행복했고 나오면서도 행복했습니다..재밌고 흥겹고요 이런 영화가 더욱 많이 나오길 바랍니다 절대 후회 안하실 거에요,10
9120,마로(maro****),"관람객


														
															
															
																진심 영화가 너무 아름답습니다.",10
9121,후니후이(sias****),"관람객


														
															
															
																영화가 감동적이고 아름답다 ost도 좋고 윌스미스의 재치와 유머도 좋음 최근 본 영화 중 돈,시간안 아까운 영화",10
9122,클라라현(rkgu****),역시 디즈니! 눈과 귀가 황홀한 작품,10
9123,무채(ce45****),진짜 자스민 개존예ㄷㄷ 술탄 다해라 자스민!!!,10
9124,전웬디(9299****),디즈니 실사 영화중 최고!! 두번봤다ㅠㅠ,10
9125,민들레부인(2004****),"관람객


														
															
															
																자스민 공주가 너무 아름다움. 역시 디즈니!보는 내내 너무 즐거웠어요",10
9126,tpdms15(tpdm****),노래 나올때마다 진심 개소름ㄷㄷa whole new world 노래 나올때 눈물날뻔,10
9127,tpdms15(tpdm****),노래 나올때마다 진심 개소름ㄷㄷa whole new world 노래 나올때 눈물날뻔,10
9128,tpdms15(tpdm****),노래 나올때마다 진심 개소름ㄷㄷa whole new world 노래 나올때 눈물날뻔,10
9129,미소천사(milk****),자스민너무예뻐요  반함^^,10
9130,지원(igw0****),너무 좋습니다 행복해요,10
9131,Jyoung(jyou****),정말 잼있게 봤어여 몇번씩 본다는 말을 이제 이해했네요 또 보러 갈껍니다  유쾌하고 기분까지 좋아지는 영화였어요,10
9132,아름다운(cool****),"관람객


														
															
															
																온가족이 함께본 알라딘   간만에 넘 재밌게 봤습니다   어벤져스때 실망이 컷는데    알라딘 ost 또한 너무 좋네요",10
9133,뀨잉잇(thes****),무슨내용인지 다 아는데도 감동받아서 울뻔 ㅠㅜ 초반부터 지루하지도 않고 흥미진진함 시간가는 줄 몰랐움 ㅋㅋ 눈도 즐겁고 귀도 즐거웠음 살면서 제일 재밌게 본 영화인것 같음,10
9134,jjjj****,굳~~~이런  영화는 처음 이야,10
9135,사랑해(thal****),디즈니 영화에 관심없던 남자친구가 저보다 더 빠져버렸네요 몰입감 최고였어요 중간에 화장실 가고싶었는데 진짜 이악물고 참았습니다 ㅠㅠㅠ장면 하나도 놓치고싶지 않았어요.. 초반에 엄청 떠들던 아이들도 진짜 시작하자마자 ...,10
9136,러비(kimy****),"자스민 언니 너무 멋져요,,!!",10
9137,지혀니(yjhk****),"보기전엔 유치하고 그럴줄 알았는데, 굉장히 작품성 있고 음악도 넘 좋고 연기력도 좋습니다 음악이 정말 너무 좋아요 시간이 훅가더라구요 순수하고 아름다운영화ㅎㅎ",10
9138,은이짱(czvd****),"관람객


														
															
															
																노래도 멋지고 배우들도 연기력도 다 최고에요^^",10
9139,UJin(ujin****),윌스미스 나오는 첫장면에서 노래 부르길래.뮤지컬영화야? 괜히 봤나 싶었는데그게 아니었음. 흥을 적절히 돋아주고 재미를 업시켜 줌. 웬만하면 보세요 … 감동하실거예요.마음도 따뜻해지고.,10
9140,백곰맘(barb****),윌스미스 넘 조아용 근데 춤추는건 그래픽 처리한건가용,10
9141,이치형(dlcl****),"관람객


														
															
															
																지니가 있어서 재밌었고 감동이였다",8
9142,임가희(igh1****),혼자 보고왔는데 정말 너무 재밌었습니다 ㅠㅠ 자스민 미모와 연기력 ㅠㅠ OST도 짱,10
9143,홍홍(gowa****),최고ㅋㅋㅋ 지니가 다했다..,10
9144,홍블리서현(shli****),자스민 노래듣고 눈물났다,10
9145,아장아장(yjim****),배우들 노래 정말 잘해요~~따뜻함과 감동 넘치는 영화~!,10
9146,ilov****,윌스미스 연기력이 좌우가 많이 되는 영화였다... 윌스미스는 역시 대단하다.,8
9147,도요도요도요(alsx****),기승전결 완벽하네자스민 얼굴 보는 맛도 쏠쏠,10
9148,아아악(jyr1****),진짜.... 인생영화중에 하나 될꺼 같아요.... 영화끝나자마자 바로 스트리밍하고 있어요...,10
9149,솔솔짱(thfd****),개존잠 !! 꼭 보세용 엉덩이가 들썩거립니다!,10
9150,이현석(gust****),올해 최고늬 영화당!!,10
9151,이지윤(hehe****),진짜 개꿀잼 ㅠㅠㅠ 4d로 한번 메가박스 mx로 한번 봤는데 질리지가 않아 ㅠㅠㅠ 또 볼수있다ㅠㅠ,10
9152,hyja****,"관람객


														
															
															
																영화 자체도 너무 아름답고 영화판 스토리가 참 좋네요 감동적이고 ost도 잘 나왔습니다",10
9153,EunheeKim(dms0****),보는내내 심장이 두근두근했어요 너무 아름답고 OST도 좋고 완벽했습니다??,10
9154,하앙(nove****),3번도 볼수있다 미친 즐거움,10
9155,와까뿌뀨(21ck****),보면 볼수록 감동은 커진다,10
9156,알라(choy****),"관람객


														
															
															
																아이와 재밌게 봤어요~",10
9157,쪼군N쪼양(bobj****),"관람객


														
															
															
																와 진짜 1초도 눈을 못떼고 아이들과 우와우와 하면서 봤습니다..요 몇년사이에 본 영화중에 최고였습니다세상에 대박이에요ㅠㅠ",10
9158,eeet****,"관람객


														
															
															
																아이들도 함께보는 영화라 재미있게 잘 상영했음",8
9159,안대섭(ahnd****),인생띵작 굿 베리굿 베리베리스트로베리굿,10
9160,지은(how3****),어른 아이 모두 재밌게 볼 수 있었어요..더빙으로 봐도 만족스럽습니다~~^^ 또 보고 싶어요~~,10
9161,futu****,"관람객


														
															
															
																너무나 아름다운 배경과 음악그리고 윌스미스.아부와 양탄자가 일 다한",10
9162,홍시(bsle****),너무 잼있게 보았음요~~~무조건 꼭봐야함~~~,10
9163,이나연(lny5****),여운이 오래 남는 영화에요 저희 딸은 심야에 저와 같이 보고 그 날 낮에 다시 보러갔어요꼭 영화관에서 꽉 찬 감동으로 보시길 추천합니다 또 4D로 양탄자 타는 기분 느끼실길요,10
9164,sons****,좋은영화다. 엑스맨이랑 맨인블랙이 망하면서 도와줬넹ㅋㅋ600만찍을듯,8
9165,Lottopool(boki****),10점말고 누를 점수가 없다,10
9166,노앙(puer****),쟈스민....쟈스민....,10
9167,MarsB(mars****),"관람객


														
															
															
																이제더빙보러갈거임ㅎㅎ",10
9168,빅맘(jhki****),A Whole New World~,10
9169,빅히어로5(753j****),"관람객


														
															
															
																애들도 좋아하고 어른도 좋아하고 최고였어요",9
9170,레오나르도(a401****),보고시퍼요5565666,10
9171,최미숙(pret****),"관람객


														
															
															
																애니메이션 만큼이나 재미있게 봤어요~",9
9172,cho2****,"관람객


														
															
															
																볼거리도 많고 재밌어요~~",10
9173,ihg1****,예고편만 봤을 땐 별로였는데 실제 영화보니까 너무 좋아요!! 특히 배우들이 마음에 들어요ㅠㅠ 원작 알라딘에서 튀어나온 것 같아요,10
9174,오순씨(osoo****),끝난뒤 엄청난 추억을 얻어간다는 생각이 들은 영화,10
9175,최염몽(syuy****),정말재미있었다^^ㅎㅎ,10
9176,lhw1****,"관람객


														
															
															
																정말 아름다운 화면에 어른들은 감동 애들은 무섭대요~",8
9177,상님메(acht****),추억자극되는 노래가 많이나옴,10
9178,gksw****,"관람객


														
															
															
																노래도 너무 좋고 영상미 예뻐요아이랑 길 줄 알았는데 지루해하지 않고 긑까지 잘 보고 왔습니다! 짱짱",10
9179,라즐리아(p201****),"관람객


														
															
															
																실사화를 이렇게 잘했을 수가 없음",10
9180,엔도시즈니(ods1****),ost가 너무 좋음 그리고 여주가 진짜 존예 남주도 매력쩜ㅜㅜ,9
9181,april17(love****),두번 봤는데 또 보고싶어요. 어느정도인지 아시겠죠?,10
9182,정예림(tpal****),영화 진짜 지루한거일도 없고 진짜 집중해서봤다ㅠost나왔을때 온몸의소름이ㅠ 완전최고예요,10
9183,굿바리굿굿(deat****),아 기대안하고 봤는데 미녀와야수랑은차원이 다름 재밌어요 꼭보세요.,10
9184,asz001(asz0****),원작 애니를 뛰어 넘는 동화같은 무비. 댄스 멋져요^^,8
9185,빨간사과(blue****),정말 애들이랑 잼나게 보고왔네요^^어른과 아이가ㅡ함께 보면 좋은 영화에요.지니~~~최고!!,10
9186,유지연(ujy7****),아이들과보면 전달해주는 의미가 많을것같아요~지니처럼 세가지 소원을 들어준다면 넌 무슨 소원을 말할거야?~라고 딸에게물었더니 딸에 대답은 비밀이래요~ㅋ그래서 엄마는?..그러길래 엄마도 비밀~ㅋ,10
9187,밀크초코(lej2****),"관람객


														
															
															
																유머와 생동감 넘치는 영상~~",10
9188,묘쥬(gywn****),화려하고 예쁘고 즐겁고긍정적인 분위기의 신나는 영화였어요원작과도 싱크로율 높고 쩔었어용,10
9189,YOLO동훈(ehdg****),만족도100% 눈으로 한 번 귀로 한 번 즐기는 영화!!!,10
9190,zEtZ(zetz****),시간 가는 줄 모르고 봤다는 표현이 딱 맞다. 이런 영화를 볼 수 있어서 행복하다ㅎㅎㅎ,10
9191,tm27****,"관람객


														
															
															
																완전 재밌게 봤어요.. 윌스미스 최고.",10
9192,Sooh(asdf****),"관람객


														
															
															
																노래도 계속 생각나고 지니도 짱! 아름다운 영화",10
9193,유정민(yooj****),진짜 재밌다 잊을수없는영화다,10
9194,아싸(luck****),진짜 최고  ㅠ 디즈니 영화 중 최고!,10
9195,hyun****,잼있다 기생충보다 잼있다,10
9196,캇(four****),기대이상으로 너무너무 재밌었음 ㅜㅜ,10
9197,김지수(cp91****),사랑하는 사람과 다시 보고싶은 영화,10
9198,이양우(brar****),"관람객


														
															
															
																디즈니다운 작품. 화려한 색채와 뮤지컬 같은 영화",9
9199,bidl****,애들이랑 같이 봤는데 내가 더 재미있게 봤다.. 너무너무 재미있는 영화.. 다시 보고 싶은 영화^^,10
9200,김대성(dsjy****),"5,6세 아이와함께봤는데 정말재미있었네요",10
9201,준토리(lego****),오늘 500만 넘고 주간 박스오피스 기생충 이긴다,10
9202,unti****,프린스 알리~~~패뷸러스히~ 알리아바부아~~~~,10
9203,니쭈마쭈(psjp****),시간이 길었는데도 안 질렸어요!,10
9204,해바라기(sk39****),비디오로 봤던 애니메이션을 실사로 구현해 낸게 너무 놀랍고 신기하고 추억이 새록새록 눈이 즐거웠던 영화에요!,10
9205,Ghhhfee(sml7****),눈과 귀가 즐거운 영화. 특히 지니 최고.,10
9206,tmrl****,"관람객


														
															
															
																너무 아름다운영화네요 마음 따뜻하게보고 집에돌아가요",10
9207,iyk1****,"관람객


														
															
															
																마지막에 스토리는 예상했지만 ost 비주얼 깨알재미까지 완벽했습니다!~",10
9208,sail****,최고.감동.뭉클. 어릴적생각나규. 음악이며 화면기법이며.윌스미스 너무 최고♥,10
9209,주노(22ju****),보고 또 보는 중영상도 음악도 다 모두 좋다젤 좋은 건 자스민공주,10
9210,스마일(yhnu****),윌스미스 넘 잘 어울리고 호쾌했어요. 춤 노래 너무 잘 어울리는 영화였고 어릴때 보던 뮤지컬 영화와 색다른 맛이 있어 아이들이 거부감 없이 잼있게 봤을듯합니다. 남자배와 여자배우는 너무 잘 어울리는 얼굴이고 연기를 ...,10
9211,bambi(glar****),"관람객


														
															
															
																영화관에서 몸이 들썩들썩 하는걸 겨우 참았어요. 최고!!",10
9212,JJu(juna****),"관람객


														
															
															
																화려하고 ost도 좋았구잼있었습니다^^",10
9213,ehfk****,"관람객


														
															
															
																옛날 생각나고 좋았어요.",9
9214,바겨니(yeon****),"관람객


														
															
															
																6살아이와 함께 봤어요~ 아이가 끝까지 집중해서 보더라구요~ 옛추억도 떠오르며 너무 재밌었어요",10
9215,뜨끔새(hwl1****),화려한 장면과 OST 도 좋았어요. 각색된 내용도 좋았습니다.,9
9216,ahol****,"관람객


														
															
															
																넘 재밌게ㅈ봤어요~~ 추천추천",10
9217,dnwn****,최고 실사판 영화~! 감동 교훈. 모든것이 있는 영화.,10
9218,똥덩어리(tqqk****),"관람객


														
															
															
																꿀잼 재미있게봤음다.",10
9219,moyn****,"관람객


														
															
															
																아이들이 너무 재밌다고 하네요",9
9220,푸른매(qkqk****),"관람객


														
															
															
																최고입니다 원작 애니메이션과 비교해서 보는 맛도 쏠쏠합니다, 추천할게요!!!",10
9221,좋은만남(jado****),"관람객


														
															
															
																초등1학년 딸이랑 보고왔는데 잼있어하네요",10
9222,이지민(adfg****),그냥 최고..일단 봐요,10
9223,리린링(dcy5****),진짜 볼거리 많고 귀도 즐거워요. 그냥 딱 디즈니에요,10
9224,보풀래기(yms0****),말이 필요없는 뮤지컬영화,10
9225,데레사(runa****),최고였어요 지니 자스민 알라딘 캐릭터가 찰떡이네요!!,10
9226,coco****,아라비안나이트~신비한이야기~그누구라도~꼭한번쯤은~ㅋㅋㅋ일요일아침에 따라불렀던노래가..,10
9227,이소민(somi****),"관람객


														
															
															
																훌륭하네요 정말로오 ㅎㅎ",8
9228,냠냠잉(tlad****),보는내내 웃음이 계속나왔네요~~너무 재밋엇어요!!!,10
9229,별표(anje****),"관람객


														
															
															
																지니의 열일과 춤이 향연 ㅋㅋㅋ",9
9230,dondon(dive****),너무 아름다운 영화. 연기도 좋았고 음악도 최고에요,10
9231,채연(lcy1****),진짜 인생영화..오늘 이거 보고 왔는데 눈물이 많은 건지 몰라도 4번 울었어요ㅋㅋㅋ,10
9232,yglo****,너무 아름다운영화 귀가즐거운영화,10
9233,김효정(ifs0****),존잼이에요 노래 신나고 영상미 좋고다만 스토리가 너무 전형적이긴 하지만넘 재밌네요,9
9234,이슐렝(brix****),싱어롱 아닌데 나도 모르게 흥얼거림...,10
9235,Zouis(2235****),감동 받아서 울면서 봤다. 올해 본 영화 중 가장 짜릿한 영화.,10
9236,은비(kimp****),넘  재밌어요감동아이도  푹빠져보는  영화  잘  안보는데시간가는줄 모르고  봤어요,10
9237,파시(vkfk****),영상미랑 ost랑 좋았구 스토리는 조금 지루한 감이 있네요,8
9238,인디고 아이(goni****),넘 잼나네요지니 최고 윌스미스 연기 최고,10
9239,coco****,액션 영화만 보는 신랑이  아이와 함께 하느라 어쩔 수없이 갔는데.. 엄청 웃으면서 보네요...ㅎㅎ,10
9240,토금(long****),"관람객


														
															
															
																정말 재미있게 봤습니다.",10
9241,juli****,"너무 아름답고, 재미있어요!!또보고싶네요!",10
9242,해삼이말미잘이(llld****),음악 진짜 최고 엄청좋다,10
9243,록밈(apel****),"관람객


														
															
															
																모두들 강한 자스민을 보러 오세요.",10
9244,유관장(hsy0****),최근 본 영화중 단연 최고다!~ 특히 OST speechless는 정말 계속 들어도 감동!~~~~♡,10
9245,kjinny(ljan****),노래 너무좋구 색감두 좋구 걍 다좋음:),10
9246,potr****,"관람객


														
															
															
																원작 알라딘 의 첫 시작인 1992 년을17년이 지나서야 만나게 되니 새롭네요 실사로 보게 되니 더욱 기쁘고 좋아요언제나 디즈니 ^^",10
9247,올빼미(olpp****),"울었따. 멜로 액션 어드벤쳐 코믹 공중전투 지하붕괴 권력싸움 특수효과 음악 미모 의상 퍼레이드 사람의 힘으로 얼마나 더 잘만들수 있겠나.감독님, 감사합니다.",10
9248,따끈한호떡(su84****),"관람객


														
															
															
																재밌어요 윌스미스 최고 ㅎㅎㅎ",10
9249,Pinch hitter(heyg****),4D로 꼭 다시보세요~!! 다릅니다 양탄자 탄거같아요~!!^^,10
9250,8eight(make****),와 진짜 좋다...픽사 영상미 믿고봄.. 없던 사랑도 생길기세 예고편에 윌스미스보고 다된 알라딘에 윌스미스 뿌리기인가했는데 윌스미스가 하드캐리하네ㄷㄷ,10
9251,옷고취미(jl14****),보면 기분좋아지는영화 꼭보세요,9
9252,밍(mcms****),일단 지니 자스민 캐스팅 너무 잘했고 내가 처음으로 집중해서 하나도 안놓치고싶었던 영화. ost도 예술이고 몇 번째 듣고있는지도 모르겠다 자스민 너무 예뻐서 나오미 스콧 팬 됐음 이거보고,10
9253,newe(dnwo****),"관람객


														
															
															
																영화 정말 잘봤습니당ㅎㅎ",9
9254,smiley(smil****),두번 보니 더 많은 숨겨진 의미들을 찾았어요,10
9255,shan****,한번 볼땐 몰랐는데 두 번 보니까 더 많은 숨겨진 의미를 알았어요,10
9256,리브포에버(wore****),처음에 공주가 빵을 그냥 애들 줘버리고 둘이 도망 갈때 노래가 별로 안좋고 남주가 별로라고 생각됬는데 지니 나오고 부터 재밌음!!! 울컥하는 부분도 있고 초집중해서봄 ost 대박,8
9257,초코체리(ffbb****),2회차했습니다ㅜㅜ근데 한번 더 보고싶으면 미친건가요..,10
9258,MH(kimm****),명장면이 너무 많고 특히 양탄자 타고 노래부르는 씬은 아직도 머리속에 맴돈다. 코미디적인 요소도 좋고 퍼펙트!,10
9259,daisy(jiii****),자스민 노래 듣다가 눈물흘릴뻔... 너무 좋네요 영화!!,10
9260,새나(wjdg****),"관람객


														
															
															
																말이 필요없네요 왜 진작안봤나 후회중이에요",10
9261,라튬(dmlg****),추천 너무 잘봤슴!!,10
9262,할머니(rudd****),굿 그냥 굿 최고에요!!!,10
9263,홍련(abcc****),와 개꿀잼이다 진짜로!!,10
9264,타우린(1htk****),이건 10점이 아깝지않다 2시간 순삭영화.,10
9265,영원한 삶(tobe****),나오미 스콧 비현실적으로 예쁘다. 마치 로미오와 줄리엣의 줄리엣처럼.여배우가 예쁘니 몰입도가 최고임.윌스미스 연기력도 최고.웃음과 감동 그리고 재미까지.아이부터 노인까지 재밌게 볼 수 있는 영화.,10
9266,여우별(happ****),아이들과 함께 보려고 큰 기대없이 예매했는데 정말 재미있게봤네요~ 역시 윌스미스!! 나오미 스콧도 다시 찾아보게됐네요..처음부터 끝까지 음악들도 완전~~!! 강추 강추합니다~!! ^^,10
9267,일가기싫다(wago****),솔직히 존잼 어른이 더 재밌게 봄,10
9268,Villain(sws0****),최고의 최고의 최고야! 관객 평가보고 나서 여자친구랑 보러 갔는데 대박이었어요. 둘다 영화에 빠져서 나오지를 못했엇어요 최고의 영화중 하나뽑으라하면 고를 수 있을 정도의 영화 Best of Best,10
9269,박규리(pg74****),후회안함 찐으로 진짜 이건 꼭 영화관에서 봐야한다,10
9270,xana****,"아니 진심 지금 보고 왔는데 말이 필요없고,꼭보셈 걍 보고나면 다 인생영화 될뜻",10
9271,lsm1****,허니 잼 ㅇㅈ? 어 ㅇㅈ 완벽했다,10
9272,조로존광팬2(subm****),간단한 스토리 군더더기없는 전개,10
9273,플라워(mmgg****),"관람객


														
															
															
																원작에 충실한 느낌으로ㅠ그것을 실사로 하여 중간 중간 원작보다 더 인상깊고 더 큰 감동을 준 OST로 퀄리티 높은 작품이었습니다.이전 미녀와 야수처럼 만큼 말이지요.",10
9274,새우깡(swgg****),"진짜 잘 만들었음^^, 4DX 강추",10
9275,lalala27(tnal****),"배경, 음악, 인물, 연출, 스토리 모두가 완벽했던 영화! 거의 50인 우리 엄마도 역대급으로 재미있었다고 해서 데려간 사람으로서 뿌듯했다ㅎㅎ",10
9276,홍지연(ghdw****),"관람객


														
															
															
																노래도 좋고 재밌엉요 ㅋㅋ",10
9277,icre****,디즈니 실사 영화 중 최고,10
9278,장전동 일광크리닝(pska****),너무 재밌어요. 대박감동입니다,10
9279,딸기우유(sky4****),더빙봤는데 너무 좋아 무조건 오리지널로 또 볼랍니다,10
9280,파닥(bsh8****),와 진짜 최곱니다 진짜 이만큼 재미있는 영화 없었다 보셔도 후회 안하구요ㅠㅠ 내용 모르셔도 충분히 재미있게 보실수 있어요 처음은 2D로 보시고 두번째볼땐 4DX 추천드려요 저는 오늘 두번째로 보러갔는데 역시나 최고에...,10
9281,양갱(pmk4****),꿀잼..ㅠㅠ 노래 너무 좋아서 계속 들음,10
9282,마린뽀이(skym****),"관람객


														
															
															
																너무 재미있게 봤습니다. 아이들과 좋은시간 갖었습니다.",10
9283,BORY(sail****),"관람객


														
															
															
																슈퍼초울트라캐개꿀잼",10
9284,krew(pimc****),자스민 공주 너무 아름답다. 그것만으로 이 영화를 볼 가치는 있다.,8
9285,이정규(jeon****),평점보고 갔다가 지리고 왔습니다. 더빙판 봤는데 좋았어요. 자막판으로 원어로도 즐기고 싶습니다. 큰 영화관에서 좋은 사운드로 보고 싶어요.,10
9286,이종범(ljb2****),윌스미스  케리... 지려버렸다,10
9287,dustn(neid****),원래 한줄평 잘 안쓰는데 오늘 너무 인상깊어서 써요ㅠㅠㅠ진짜 4d까지도 필요없어요 다들 알라딘 보세요ㅠ 제 개인적인 의견으로는 디즈니 실사판중에 최곱니다..별 기대 안하고봤는데 진짜 최고ㅜㅜ 알라딘 자스민 목소이 너...,10
9288,ljy(cloe****),"관람객


														
															
															
																또 보러갈거에요~~~10자~~~~",10
9289,gues****,지렷습니다 알라딤 형님들,10
9290,gues****,지렷습니다 알라딤 형님들,10
9291,paka****,영화 알라딘은 이번 년에 지금까지 본 것 중에 정말 재밌고 판타직한 영화였습니다.특히 원숭이가 알라딘의 얼굴을 때리는 장면이 정말 재미있었어요.,10
9292,바니바니(rira****),쟈스민공주 너무 예쁘고 speechless 부를땐 소름돋고 지니가 자유찾을땐 감동적이고ㅠㅠ,10
9293,도현성(tige****),"관람객


														
															
															
																잼나네요^^ ㅎㅎㅎㅎ",10
9294,전수연(alsx****),"진짜 너무너무 띵작,, 알라딘 너무 매력있고 자스민은 진짜 공주님.. 사랑해요..???????? 반해서 울뻔했어요 ㅠㅠ",10
9295,정재엽(how9****),나중에 영화채널에서 해주면 봐야겠다. 재밌겠다 헤헿,10
9296,tototo(ttma****),모든게완벽재밋어요~♡♡♡,10
9297,eonvery(wg10****),"관람객


														
															
															
																쟈스민 너무 이쁘고 시간가는줄 모르고 봤어요",10
9298,강태일(gsh2****),간만에 진짜로 재미있게 봤습니다. 기생충 안보고  이거 보길 잘한것 같아요^^,9
9299,디아나(kkur****),고3 기말고사 앞두고 보러갔다왔음 말다했음,10
9300,내가누구게(kong****),진짜 완벽한 영화..아직까지도 여운이 가시질 않고 평생 알라딘만 보고 살고싶어요..진짜 인생영화! 알라딘 최고!!!,10
9301,한채연(caro****),내용도 너무 재밌고 ost도 좋다. 무엇보다 자스민이 너무 예쁘다.,10
9302,세미세미(dufl****),여태껏 디즈니 실사화중에 최고/시대흐름도 잘 맞춰나감 굿,10
9303,sall****,정말 아이들과 재미있게 봤습니다 ^^,10
9304,찌야(lyae****),디즈니 실사영화중에 최고인듯...?? 노래도 연기도 캐스팅도 영상미도 다 찰떡,10
9305,키티(je10****),재미없을줄 알았는데 생각보다는 엄청 재미있었어요~^^,10
9306,Bestchoi1106(dbsw****),너무 재밌게 봤어요^^ 배우들이 노래도 춤도 다 너무 잘해서 재밌었어요,10
9307,하원다원맘(ddan****),정말~ 재미있었어요~~ 아이랑 참 재미있게 보았네용~~,10
9308,qwdasfzxc(dldn****),"관람객


														
															
															
																지금까지 봣던 디즈니 영화중에 최고였습니다 이런영화가 많이 만들어졌으면 좋겠어요",10
9309,이수인(lsi1****),100점 주고싶다...,10
9310,Hailey(leil****),쟈스민 너무 이쁘고 윌스미스 진짜 웃겨요!ㅋㅋ,10
9311,Frenchman(ckke****),이제 디즈니 라이온킹 차례곧 개봉이라지  아마,10
9312,worl****,정말 재밌어요~~~   나도 알라딘 되고싶어~~~♡,10
9313,JH(litt****),사랑해요!!!윌스미스,10
9314,LAfransisco(thee****),"관람객


														
															
															
																부담없이 편안하게 관람할수 있는 영화ㅎㅎㅎ여배우가 특히 너무 이쁨",10
9315,츄츄(jaeh****),자스민 speechless 하나 믿고 갔는데 정말 그 장면 나올 때 얼마나 울컥했는지.. 소름이 쫙 돋더라고요 윌스미스랑 자스민 배우 분 계속 보고 싶을정도에요 꼭 4D로 보세요!!  색다른 알라딘이라 더 좋았던 것...,10
9316,쿠쿠(dalk****),"관람객


														
															
															
																기분좋아지는 영화~ OST도 넘 좋아요~",10
9317,메이릴리(hyer****),더빙판 보고 왔는데 더빙 맡아주신 배우님들 노래에 너무 감동 받았어요~~^^ 더빙판으로 한번 더 보고 싶어요!,10
9318,bona hora(hsha****),유치할까봐 걱정했는데 보는 내내 동화 속을 여행한듯한 느낌이 들었어요 쟈스민이 너무 매력적이고 장면 하나하나 다 힐링이되었어요,10
9319,heos****,개꿀잼 노래도 하나같이 다 좋음 ㅠ  배우 캐스팅도 완전 찰떡!,10
9320,misopia(star****),"관람객


														
															
															
																볼거리도 많고 음악도 좋고 전체적으로 재밌게본것같아요. 자스민 최고 ㅎㅎ",10
9321,림보(choi****),자스민이 너무 매력적이고 넘 재미있었다~~~강추~~,10
9322,도담사랑(myms****),너무 재미있게봤다. 다시보고싶을정도ㅋ 윌스미스 봐서 더좋았음,10
9323,믹믹(yj35****),"관람객


														
															
															
																기대1도없이봤다가 너무 아름다웠어요",10
9324,에뜨랑제(heej****),백마디말로만 듣지마시고 직접 관람해서 느껴보세요ㅋ어 이거 들어본거같아 라는 노래가 많이 나올겁니다. .아주 재미 있고 감동적입니다.,10
9325,이터니아(naki****),다큰 애아빠가 애도안우는데  윌스미스때매 울다니...더빙판봤는데도 존잼,10
9326,최윤경(luck****),"처음에 이런류의 영화를 별로 안좋아해서 안보려고 하다가 봤는데 알라딘과 자스민공주 둘다 너무 잘어울리고ㅜㅜ 보는내내 소름돋고, 너무 행복했어요! 그냥 보기만 해도 행복해지는영화 처음입니다.. 아 그리고 보시려면 꼭 ...",10
9327,고마워요사랑해요(saik****),완벽하진 않았지만10점을 줄 수밖에 없었다,10
9328,nvonme(rnwl****),윌 스미스의 흥함과 힙함에 정신놓아버림 ㅋㅋ 아 너무 멋있어,10
9329,jona****,강력  추천(노래가 너무 좋았슴),10
9330,엘리시온(wiku****),한국어 더빙으로 봤는데 노래도 잘 부르고  재미있어요 강추,10
