user_id,review,score
사랑햄(bye6****),친구에서 연인으로 큰 흐름은 클리셰를 따라 정석으로 흘러가는데 군데군데 집어넣는 장치와 대사들이 특별하게 느껴집니다ㅠㅠ캐릭터가 살아있어서 유머도 살아있고 영화자체가 상당히 톡톡 튑니다ㅋㅋㅋ,10
ㅇㅇㅇ(nazz****),응 7점이요~아빠 알츠하이머 맞음?,7
하루종일(buoh****),뉴욕구경 LA구경하는 재미가 쏠쏠함. 주인공들의 연애 얘기는 뭔가 부수적인거 같음.,8
rlat****,저스틴 목소리가 상당히 하이톤일때 좀 불편하드라구옄ㅋㅋ,4
ssoll(ssol****),오랜만에 본 즐거운 영화 !,10
응아니야(balg****),비슷한 상황이라 참 재미있게 본 영화,10
마를(ahj9****),500일의 썸머만큼 두고두고 회자될 영화. 야하지 않고 코믹한 배드신. 가장 재미없는 부분을 굳이 꼽자면 배드신. 로맨스는 그다지 관심이 없는데 주인공들이 너무 매력적이고 케미 돋아서 즐거웠고 무엇보다 영화가 가족을...,10
O NEIIL(vann****),굳ㅋㅋㅋ 한번은 진지하게 볼만함!,10
kang****,간만에 플레이리스트에 넣을 영화 발견 ㅠㅠㅠ팀버레이크너무좋다,10
별의조각(joe1****),이런게 진짜 미국식 연애인가? 정말 쿨한 연애스토리,7
보라도리(do30****),진짜재밋게본거같아용ㅋㄱㅋ,10
unio****,와 숨겨진명작!!완전재밌음,10
농부의 야참(simh****),재밌네 재밌어킬링타임용으로 딱,10
동국인(nkj6****),아 잘봤닼ㅋㅋ잼잼뀰잼,10
김하은(haeu****),연애 하고 싶게 만드는 영화 ㅋㅋ 남주가 넘 매력적,10
배유리(wnwl****),"가볍게 보려다 그러지 못한 영화, 평생의 교훈을 얻고 갈 줄 이야.",10
da30****,너무나도 유쾌한  내 생의 최고의 영화,10
역주행(girl****),중간에 끄고 싶었지만 찝찝해서 끝까지봄,1
육륙(hanm****),봐도봐도 재밋음 개꿀잼 여주 조오오오오온예,10
찹쌀떡(wldl****),뻔한 결말이지만 킬링타임용으로 좋음,8
챔스황제의 귀환(cjhc****),볼만했다 요정도? 근데 이게 왜 코미디냐 ㅡㅡ,6
냐옹씨(toso****),인생영화다!!! 유머도 만족스럽다 ㅎㅎ,9
딘듀다앗(kjj4****),남녀사이엔 친구가 될수없다는 실사판,9
yea4****,막장의 끝이지만 저스틴때매 봐줄만했다,6
syoc****,남녀 친구 간의 도를 지나치지 않는 에로틱과 발랄한 브로맨스,6
Ola(sjw8****),으아아아 배알 꼴려!!!! 살려줘,10
돼지(alsx****),처음엔 신나고 재밌었는데 뒤로 갈수록 약간 지루해짐...그래도 추천할만한 섹시한 로맨틱 코미디인 것은 확실!!♡ :-),8
용용(cywo****),밀라쿠니스 매력적.ㅋㅋ,7
whia****,많은걸 기대 안한다면 기냥 술술술 봐진다.,6
써리나(rlau****),가볍게보기좋은 로코물 ㅋ 여주가 예쁘고ㅜ지루하지도않고 해피앤딩이보기좋네요 ㅎ,8
베다(ailn****),재밌다. 누구나 저럴때가 있지!!,8
mimimi(hoos****),딱좋은 킬링타임용 영화 ㅋㅋ시간 훌떡지나감,7
나는야 속기사(ljra****),전체적인 컨셉자체는 이해할수 없지만 그냥 그대로 받아들여서 보면 재밌고 로맨틱하다.,8
최강두산(lott****),깊이는 없었지만 킬링 타임용으론 괜찮아요,8
흐드러짐(jmjw****),저스틴이 연기잘해서 진심 놀랐음밀라쿠니스도 자연스런연기재밓음,8
쁘띠달링(dayo****),재밌네요. 스토리 개연성도 괜찮고 재밌었어요~ 원래 제평점은8점인데 평점높이기용,10
한(fash****),이런 로코물 아주 좋아~~ 결말이야 뻔하지만 그래도 끌림~ ^^,9
소핫(jk97****),예전에 보고 오늘 다시 봤지만 역시 영화는 두번이상 봐야 제 맛. 재밌게 잘봤어요,9
교(caff****),누구나 짐작할 수 있는 결말이지만 그래도 그 과정이 즐겁다. 캐릭터도 좋고 케미스트리도 좋고 트렌디하고 통통튀는 딱 좋은 로맨틱코미디!,8
퓨어블루(su10****),가볍고 재밌게 볼수 있는영화 !! 이런거 너무좋앙 !!,9
주인공(yaho****),진짜 재밌었는데 평이 생각보다 낮네 ㅋㅋ 그 할리우드에 헬리콥터 씬에서 관객들 다 빵터짐 ㅋㅋㅋ,10
쏠(korn****),저스틴이 휴잭맨을 닮았다고 느끼는건 이상한가. 밀라쿠니스가 이렇게 로멘틱코미디와 잘 어울렸던가. 가볍지만 적당하다,6
zepp****,걍 솔직히 킬링타임으로 볼만함,7
라이너군(tear****),재치있는 대사들을 핑퐁처럼 쉴 새 없이 주고 받는다. 시놉시스는 별 것 없지만 연출/연기 좋고 대사는 어찌나 세련되던지.,8
mylh****,이십대후반들이 좋아할 내용인거같아요~잼있네요~둘이 실제로 사겼으면좋겟다 ㅜ ㅜ,9
아모르바이올렛(love****),한국정서와는 약간의 괴리감이 느껴지지만 그걸 대수롭지않게 여길만큼 재밌다!,9
갈영범(ybka****),정말괜찮게 본영화 ㅋㅋ여자들이좋아할만한 영화에요,10
cont****,감각적이지만 새로울 건 없다,7
