user_id,review,score
0711****,해운대 역시 1000만관객 넘을만하네,10
rnjs****,정말재밌네요10점,10
etet****,잘알지도못하는사람들이꼭재미없다고하네요.전강추에요너무슬퍼요,10
rock****,영화볼줄도모르는사람들이꼭CG타령들이다끝마무리가다소아쉬웠지만스토리잘만들었다,10
pinc****,헐..ㅋ평점ㅋ난개재밌게봤는데,10
only****,추석때 봤는데 재밌네요,10
miss****,도대체 무슨말이 하고싶은 거니????????,4
rlad****,2점은 아니다,1
zv__****,7광구보다 재미없었다 진짜,3
flwk****,이 영화가 왜 1000만이 넘었는지 이해할수가 없다.,3
mins****,이거10점주고재밌다는얘들은우뢰매이후로극장에서영화첨본얘들이냐?,1
dmdk****,지루해서 보다가 그냥끄고잣음,2
wlgh****,cg 실망,5
jiin****,마지막 10분을 위해 90분을 소비 현실성 없는 재난과 타영화들을 그대로 가져온 영화,5
anta****,겨우 이정도 수준으로 관객수가 천만이 넘었다는게 기적이다,1
mean****,편집과 연출이 엉망입니다,1
dusd****,대체 어디서 재밋게 봐야대는건대ㅡㅡ,2
kore****,재난 영화인지 휴먼드람인지. 장르 구분도 안되네.,3
trip****,스릴 정말 좋았는데... 왜 7점??????,10
qorr****,"작게 보면 아쉬운 점도 많았지만, 크게 보면 괜찮은 영화였다고 생각합니다",8
choi****,한국산 블록버스터는 어떻게 만들어야 되는지 길을 제시한 영화.,7
eiei****,의외로 평점 낮네 볼만하던데ㅋㅋ,9
pete****,그냥 볼만함.. 이 영화 하면 생각나는게 박중훈의 허접연기.  '내가 니 아빠야!',8
fusl****,솔직히 평점을 높히주고픈 영화는 아니다.,1
city****,"cg가 참.... 어떻게 천만 돌파했는지... 7광구와 비슷할정도로 재미가없네.,",1
cow7****,캐스팅이 A급이면 영화 자체는 B급이었다,6
dlax****,1000 만이 넘었다고 ? 개인적으론 시간 때우기용에 지나지 않는다는 ㅜ,4
iy9d****,ㅋㅋㅋㅋㅋ이게 아직도 7점대라니 정말 언플은 대단하군,1
ckdw****,어떻게 천만돌파했지,6
broy****,OOO기 블록버스터 간판 들고나와주신 덕택에 한국 블록버스터 쪽 다 팔은 영화,1
sanh****,투모로우라는 영화있는데 차라리 그걸봐라,6
juwo****,정말 재밌었는데...^^; 평이좀낮은듯??ㅋ,10
k__r****,얼탱이가 없다 이게 어떻게 천만을 넘었는지;;ㅋㅋ,1
wjdg****,어이없는 전개와 말도 안되는 장면이 한두가지가 아니다...,4
newf****,여름 오락영화로는 그럭저럭이지만 후반 억지스런 신파극은 영 아니다.,6
