user_id,review,score
보미(smfq****),이영화를 오래전에 알았지만 보는걸 미뤘는데 이 영화를 처음 알게 되었을때 봤더라면 그 사람을 놓치진 읺았을꺼다 내 인생이 달라졌을텐데 . 행복에 겨웠을텐데.. 너무 마음이 아팠다 이런 사랑을 해본 사람이라면 애잔한 ...,10
좋은사람(kbk3****),I wanna be with you~~,10
매력만점똘아이(setm****),깊어질수록 무뎌져가는 이해 못할 로맨스,6
ㅡ(1034****),"관람객


														
															
															
																론의 입장에서 생각하게된다",3
emil****,오랫만에 정말 OOO기같은 영화보네요 ㅎㅎ 불륜 미화 하는것도 너무 싫었고 약혼남만 너무 불쌍한 영화에요.. 앨리는 그냥 나쁜년 이고요. 이거보고 멘탈 산산조각 났습니다 . 안보신 분들은 앞으로도 안보는걸 추천드려요...,1
psmo****,개연성과 현실감이 부족한 영화였음.,1
꾸러기(szap****),보고 또 봐도 나도 노아같은 남자 만나고싶다 일편단심 나만 봐주는,10
jong****,절대 비추천함 최악의 영화임 어바웃타임보고 레이첼맥아담스때매 점수높게주나본데 평은 솔직해야한다고본다 솔직히 이 영화는 포장은 잘했는데 약혼반지까지 끼고 불륜저지르는 여자랑 딴여자 좋아하면서 욕정풀고싶다고 동네미망인과...,1
Maroon(bbas****),아니 이 영화가 왜 이리 유명한지 알수가 없다.보고나서 정말 화가 난다.대단할거 없는 러브스토리에 이기적인 주인공.실망가득한 영화.,1
주댜용(whdg****),"평점높고, 감동실화라길래 기대했는데...뭐 두 남녀가 서로 엇갈렸다가 결국에 다시만나 잘 살게 되는 내용인데 그 과정들에서 딱히 감동을 느끼진 못했다. 다시만나게 되는 과정이 험난한 것 같지도 않았고 또 간절히 바래...",1
eowkdlf(hwan****),바람을 미화하는 영화 여자가 못됬음 남자가 무슨죄임 불쌍함 여자 바람둥이최악,1
aaha****,정말 이런 사랑해보고 싶네요♥,10
서울의현인(yang****),기대가 너무 컸나..내용이 너무 더러웠다..보고나서도 찝찝한 영화,1
엘리사(elis****),영화자체는 좋았지만 이런 사랑은 이해할수없다. 약혼자는 진정한 사랑이 아니었던건가? 전쟁에서 만났고 사랑했고 결혼까지 하게되는 과정에서 첫사랑과 비교해 뭐가 부족한지 알수가없다. 어째서 현재의 사랑은 버려도 되고 과...,5
응(song****),"최고의 순정남인 척 세기의 사랑인 척 미망인, 약혼남 인생 망치고 내로남불 오지는 영화",1
단하나(orun****),"아름다운 이야기를 기대했는데, 과거의 사랑을 현재까지 끌고 오는 나쁜 행동에 모자라 결국 현재의 사람과 결혼해버린 별로 감동적이지 못한 이야기.",1
앙리(ocea****),이런거 다시보느니  러브액츄얼리 다시보겠다,1
sua9****,나도 저런 사랑을 할 수 있을까? 사랑을 해본사람은 혹은 첫사랑에 상처받은 사람은 그 사랑의 애절함을 안다.,10
사민(moon****),내로남불. 주인공에게만 감정이입하면 10점짜리지만 조연에 감정이입하면 1점도 아까운 영화.,1
알리샤(frog****),요근래 본 중에 최악.눈물 많은 내가 울 생각도 안했는데 뭐가 눈물이 난다는건지...계속 지겨움을 참느라 혼났다.차라리 한국 드라마가 더 굿,1
mazo****,돌겄구만..평점 8을 넘기다니..0점을 줄 수 없어 1점이라도 준다.,1
모노레일(mono****),양다리 걸치는 설정을 구지 넣었어야 했냐??,6
anla****,볼때마다 울어요,10
kimt****,사람들은 눈물 흘렷다는데 저는왜 하나도 안슬플까요?,1
하얀맘(psn9****),"관람객


														
															
															
																오랜만에 스크린으로 보니 정말 즐거웠습니다ㅎㅎ재밌었어요",10
